cycle_id,day,start_time,run_mode,fwd_torque_max,fwd_torque_mean,fwd_torque_std,fwd_velocity_max,fwd_duration,settle_torque_mean,settle_torque_std,settle_duration,ret_torque_min,ret_torque_mean,ret_torque_std,ret_velocity_min,ret_duration,total_duration
77,Apr 25,2026-04-25 15:36:26.826,2.0,0.02944,0.024319999999999998,0.003709792447024496,84.427595,6,0.02095681274900399,0.01629584691265836,251,-0.12736,-0.07171815718157182,0.030994761985016675,-503.842831,369,626
78,Apr 25,2026-04-25 15:36:31.812,2.0,0.02944,0.02496,0.003082648212170827,84.625483,6,0.03874422310756972,0.008875892366067981,251,-0.1312,-0.07074248648648648,0.0329773361326787,-503.81422,370,627
79,Apr 25,2026-04-25 15:36:36.801,2.0,0.030080000000000003,0.02570666666666667,0.003933093778015808,87.432861,6,0.039838087649402394,0.008320658214846151,251,-0.12992,-0.0704919241192412,0.03340793782326174,-503.973961,369,626
80,Apr 25,2026-04-25 15:36:41.788,2.0,0.032,0.026986666666666673,0.0037844876359510887,84.66959,6,0.038208764940239046,0.009186137363904688,251,-0.12928,-0.0701328997289973,0.033326184158047785,-503.907204,369,626
81,Apr 25,2026-04-25 15:36:46.775,2.0,0.0352,0.026026666666666667,0.00539526706166309,86.997747,6,0.038588685258964146,0.009027964702220642,251,-0.13504000000000002,-0.07054875675675676,0.03406181142226799,-502.996445,370,627
82,Apr 25,2026-04-25 15:36:51.766,2.0,0.03264,0.02666666666666667,0.004935336530234455,84.162951,6,0.03830310756972112,0.009078823266502254,251,-0.12992,-0.07033772972972974,0.03357429183674139,-503.200293,370,627
83,Apr 25,2026-04-25 15:36:56.756,2.0,0.033920000000000006,0.025813333333333337,0.0054556637237522885,83.948374,6,0.03757131474103586,0.009192341478891109,251,-0.13056,-0.07103481081081081,0.03213056033462047,-502.86293,370,627
84,Apr 25,2026-04-25 15:37:01.745,2.0,0.033920000000000006,0.02645333333333334,0.00500129050012761,86.858273,6,0.03911649402390438,0.008698013408759732,251,-0.12992,-0.07012943089430895,0.033542444266008435,-502.485037,369,626
85,Apr 25,2026-04-25 15:37:06.730,2.0,0.033280000000000004,0.025920000000000002,0.004920097560008339,84.371567,6,0.03884111553784861,0.008784919006490473,251,-0.12928,-0.07000389189189189,0.032885808340866185,-503.025055,370,627
86,Apr 25,2026-04-25 15:37:11.719,2.0,0.033280000000000004,0.027520000000000003,0.0037536968444454866,87.732077,6,0.0393383266932271,0.009071260044163908,251,-0.12864,-0.0706732972972973,0.03328567856043269,-503.146648,370,627
87,Apr 25,2026-04-25 15:37:16.709,2.0,0.031360000000000006,0.029226666666666675,0.0030737772636719595,84.615946,6,0.03960860557768925,0.008593832349296142,251,-0.13184,-0.07138767567567568,0.03307748779636868,-503.114462,370,627
88,Apr 25,2026-04-25 15:37:21.695,2.0,0.0352,0.029759999999999998,0.0037700291776059246,89.774132,6,0.03941227091633467,0.008446940607244184,251,-0.13184,-0.07025643243243244,0.03401289942176891,-503.338575,370,627
89,Apr 25,2026-04-25 15:37:26.685,2.0,0.03456,0.028480000000000005,0.0044662646585261825,83.848238,6,0.04010326693227092,0.008551915088707457,251,-0.13056,-0.070739945799458,0.03296803433692298,-502.57206,369,626
90,Apr 25,2026-04-25 15:37:31.671,2.0,0.0352,0.028693333333333335,0.004076285891184114,84.547997,6,0.03587824701195219,0.010201536046828504,251,-0.13504000000000002,-0.07049018970189702,0.03281746592594973,-503.26705,369,626
91,Apr 25,2026-04-25 15:37:36.655,2.0,0.030720000000000004,0.02741333333333334,0.0035614528870485805,87.094307,6,0.03931282868525897,0.009581155815794551,251,-0.12928,-0.07063870270270271,0.03304375652777588,-503.591299,370,627
92,Apr 25,2026-04-25 15:37:41.644,2.0,0.032,0.028480000000000005,0.0025838885424878536,84.79476,6,0.03940972111553786,0.009608464326931354,251,-0.1312,-0.07039479674796749,0.033040862826670535,-503.104925,369,626
93,Apr 25,2026-04-25 15:37:46.633,2.0,0.031360000000000006,0.026986666666666673,0.004136136683750512,84.365606,6,0.0329587250996016,0.01172264427371774,251,-0.13248000000000001,-0.07068444444444445,0.031910328465904775,-503.702164,369,626
94,Apr 25,2026-04-25 15:37:51.619,2.0,0.030080000000000003,0.02528,0.0035691119343612635,84.364414,6,0.041691792828685265,0.010355258276494526,251,-0.13184,-0.07045376693766939,0.03327151055038277,-503.307581,369,626
95,Apr 25,2026-04-25 15:37:56.604,2.0,0.028800000000000003,0.02474666666666667,0.0031266254439357892,84.424019,6,0.041360318725099605,0.010476531940389828,251,-0.128,-0.06992086486486486,0.033717295832767676,-504.676104,370,627
96,Apr 25,2026-04-25 15:38:01.593,2.0,0.03264,0.02570666666666667,0.004997193879235292,87.375641,6,0.04132207171314742,0.00969389096755461,251,-0.128,-0.07107121951219511,0.032240783193874196,-504.260063,369,626
97,Apr 25,2026-04-25 15:38:06.580,2.0,0.030720000000000004,0.02613333333333333,0.00409633331977107,84.508657,6,0.04157705179282869,0.009683661253539746,251,-0.13440000000000002,-0.07064735135135135,0.03394399081941967,-504.571199,370,627
98,Apr 25,2026-04-25 15:38:11.568,2.0,0.030080000000000003,0.024533333333333338,0.0037244847518370467,84.455013,6,0.03670693227091634,0.01009557692018611,251,-0.1312,-0.07112994594594596,0.03313912550993864,-503.402948,370,627
99,Apr 25,2026-04-25 15:38:16.558,2.0,0.031360000000000006,0.02634666666666667,0.003912209946649933,84.340572,6,0.038547888446215144,0.00967586853587346,251,-0.13376000000000002,-0.07096389189189191,0.033716754980038406,-503.813028,370,627
100,Apr 25,2026-04-25 15:38:21.545,2.0,0.02944,0.025493333333333337,0.002902431164845544,84.073544,6,0.04134501992031873,0.008879931097683222,251,-0.13376000000000002,-0.07073383783783783,0.03335589972520151,-502.934456,370,627
101,Apr 25,2026-04-25 15:38:26.533,2.0,0.031360000000000006,0.02517333333333334,0.0048852867537808545,83.751678,6,0.04083505976095618,0.009109017658145927,251,-0.1312,-0.07108497297297298,0.03306376569238271,-503.276587,370,627
102,Apr 25,2026-04-25 15:38:31.522,2.0,0.03456,0.027520000000000003,0.005039365039367558,84.400177,6,0.0404602390438247,0.009091329932558234,251,-0.13056,-0.06997102702702702,0.033550566157030254,-502.514839,370,627
103,Apr 25,2026-04-25 15:38:36.509,2.0,0.031360000000000006,0.025920000000000002,0.003428632380410593,87.258816,6,0.03806342629482072,0.00897083520155987,251,-0.12992,-0.0700557837837838,0.03304065646238463,-503.072739,370,627
104,Apr 25,2026-04-25 15:38:41.496,2.0,0.026240000000000003,0.024213333333333337,0.001958720670914224,87.265968,6,0.03859123505976096,0.008856877625242761,251,-0.12992,-0.06985686486486486,0.033623369742700054,-503.584146,370,627
105,Apr 25,2026-04-25 15:38:46.483,2.0,0.030080000000000003,0.025706666666666673,0.0032987431950163484,86.9596,6,0.03917003984063745,0.00882909053064959,251,-0.128,-0.06995200000000001,0.03350159620514645,-503.159761,370,627
106,Apr 25,2026-04-25 15:38:51.470,2.0,0.030080000000000003,0.02442666666666667,0.004762161974005785,84.645748,6,0.037071553784860566,0.009706212380537288,251,-0.12864,-0.07033772972972974,0.032289422823398674,-502.781868,370,627
107,Apr 25,2026-04-25 15:38:56.456,2.0,0.033280000000000004,0.02538666666666667,0.005647493839453628,87.211132,6,0.03987123505976096,0.009558659972429497,251,-0.128,-0.0700921081081081,0.033725339976335963,-503.416061,370,627
108,Apr 25,2026-04-25 15:39:01.443,2.0,0.03456,0.02666666666666667,0.005733866641862772,84.244013,6,0.038672828685258974,0.009103615785309363,251,-0.12864,-0.07104172972972973,0.032441468548029304,-502.269268,370,627
109,Apr 25,2026-04-25 15:39:06.430,2.0,0.03456,0.028160000000000004,0.0047721860818706555,86.419582,6,0.03849689243027889,0.009020163452198766,251,-0.12864,-0.07038962162162163,0.032634879712359614,-503.132343,370,627
110,Apr 25,2026-04-25 15:39:11.416,2.0,0.032,0.02741333333333334,0.0036523015574657395,87.233782,6,0.03738517928286853,0.010247589856533538,251,-0.12864,-0.0707718918918919,0.0324560597218949,-503.40414,370,627
111,Apr 25,2026-04-25 15:39:16.402,2.0,0.030720000000000004,0.02570666666666667,0.003515148171367271,87.397099,6,0.0393383266932271,0.009413393797607994,251,-0.12992,-0.07025297297297299,0.03333694478524458,-502.887964,370,627
112,Apr 25,2026-04-25 15:39:21.389,2.0,0.030720000000000004,0.0256,0.003965934946516395,87.357759,6,0.03866772908366534,0.009394456707139107,251,-0.12928,-0.07033427027027028,0.032909036882665575,-502.778292,370,627
113,Apr 25,2026-04-25 15:39:26.376,2.0,0.02944,0.024426666666666666,0.0044784759312367275,87.01086,6,0.03886661354581673,0.009528014068317488,251,-0.128,-0.07007481081081082,0.03304798802188622,-504.450798,370,627
114,Apr 25,2026-04-25 15:39:31.364,2.0,0.030720000000000004,0.024746666666666667,0.004258124782890548,84.594488,6,0.03863203187250997,0.010067507827410904,251,-0.12736,-0.07043805405405405,0.032916972541500285,-503.396988,370,627
115,Apr 25,2026-04-25 15:39:36.352,2.0,0.031360000000000006,0.025920000000000002,0.00304924908789033,84.942579,6,0.0386192828685259,0.009389350450572464,251,-0.12736,-0.07068021621621623,0.032864262910445585,-504.795313,370,627
116,Apr 25,2026-04-25 15:39:41.341,2.0,0.02816,0.02538666666666667,0.0027353293525033996,87.217093,6,0.040014023904382474,0.008994550936173877,251,-0.13184,-0.07075805405405405,0.03317545709383074,-504.682064,370,627
117,Apr 25,2026-04-25 15:39:46.328,2.0,0.03264,0.02464,0.005335466240170582,84.468126,6,0.0400191235059761,0.008673313048004512,251,-0.1312,-0.07057816216216216,0.03284783105907124,-503.263474,370,627
118,Apr 25,2026-04-25 15:39:51.316,2.0,0.031360000000000006,0.02698666666666667,0.003629802565797026,84.685087,6,0.03547282868525897,0.009588506096704212,251,-0.128,-0.07038443243243245,0.03290938571449152,-503.615141,370,627
119,Apr 25,2026-04-25 15:39:56.303,2.0,0.02944,0.024746666666666667,0.0038328822923051876,84.913969,6,0.04063617529880478,0.008444386236615864,251,-0.13248000000000001,-0.06993643243243244,0.03371041874485419,-504.04191,370,627
120,Apr 25,2026-04-25 15:40:01.290,2.0,0.035840000000000004,0.02645333333333334,0.00539526706166309,86.871386,6,0.040235856573705195,0.008768575640510068,251,-0.1312,-0.07051070270270271,0.033981269893426744,-503.416061,370,627
121,Apr 25,2026-04-25 15:40:06.278,2.0,0.033280000000000004,0.025813333333333337,0.005603808228933844,84.065199,6,0.03791553784860558,0.008886203554362333,251,-0.12736,-0.07027545945945947,0.03268083510441033,-503.306389,370,627
122,Apr 25,2026-04-25 15:40:11.265,2.0,0.03264,0.02730666666666667,0.004591377425856719,87.110996,6,0.03996557768924303,0.008927394287525361,251,-0.12992,-0.0704518918918919,0.0327853092421301,-503.211021,370,627
123,Apr 25,2026-04-25 15:40:16.253,2.0,0.033280000000000004,0.02709333333333334,0.004141085203985385,87.02755,6,0.03887171314741036,0.008678234374190779,251,-0.12992,-0.06999351351351352,0.03349404161841523,-503.081083,370,627
124,Apr 25,2026-04-25 15:40:21.240,2.0,0.032,0.026986666666666673,0.003696888782025592,84.177256,6,0.04124557768924303,0.008429946664418481,251,-0.12736,-0.0697651891891892,0.03353453590259738,-502.605438,370,627
125,Apr 25,2026-04-25 15:40:26.227,2.0,0.03264,0.027840000000000004,0.0038346629578099828,87.280273,6,0.039934980079681284,0.00875113443500908,251,-0.12672,-0.0705747027027027,0.03200800211673437,-503.082275,370,627
126,Apr 25,2026-04-25 15:40:31.214,2.0,0.030720000000000004,0.02677333333333334,0.0032987431950163497,84.514618,6,0.03893800796812749,0.009100397222975275,251,-0.13312000000000002,-0.07035502702702703,0.033667424689596034,-503.261089,370,627
127,Apr 25,2026-04-25 15:40:36.200,2.0,0.033280000000000004,0.028800000000000003,0.003731809212700993,86.724758,6,0.037622310756972116,0.009064567647662178,251,-0.128,-0.0698412972972973,0.03297280828375614,-502.949953,370,627
128,Apr 25,2026-04-25 15:40:41.187,2.0,0.03264,0.028480000000000005,0.003940030456735075,87.06212,6,0.039993625498007966,0.008984170835596751,251,-0.12992,-0.07002810810810811,0.03282193101815671,-502.380133,370,627
129,Apr 25,2026-04-25 15:40:46.173,2.0,0.028800000000000003,0.02634666666666667,0.0017835993571053638,84.711313,6,0.03872637450199204,0.009585031538977183,251,-0.13248000000000001,-0.07036194594594596,0.032660019441448127,-503.550768,370,627
130,Apr 25,2026-04-25 15:40:51.160,2.0,0.032,0.027733333333333336,0.0037024244309191066,87.072849,6,0.036551394422310764,0.010398680649380897,251,-0.12928,-0.07054356756756758,0.03317534315120236,-502.539873,370,627
131,Apr 25,2026-04-25 15:40:56.146,2.0,0.03264,0.027520000000000003,0.0034106656241854024,86.911917,6,0.0386983266932271,0.01029683922322013,251,-0.13056,-0.07017167567567568,0.033004570627101826,-503.169298,370,627
132,Apr 25,2026-04-25 15:41:01.133,2.0,0.031360000000000006,0.026240000000000003,0.003840000000000001,87.07881,6,0.040014023904382474,0.010425883221263614,251,-0.128,-0.07044151351351352,0.032110196269691936,-502.569675,370,627
133,Apr 25,2026-04-25 15:41:06.121,2.0,0.030720000000000004,0.025066666666666668,0.00438606277504856,87.418556,6,0.04140366533864542,0.010945712407676063,251,-0.12672,-0.06993643243243243,0.03322815859814286,-503.576994,370,627
134,Apr 25,2026-04-25 15:41:11.108,2.0,0.033280000000000004,0.024640000000000006,0.005320090224798825,84.708929,6,0.038461195219123515,0.010783322389956497,251,-0.12864,-0.07075113513513513,0.032066872120568045,-504.410267,370,627
135,Apr 25,2026-04-25 15:41:16.095,2.0,0.030720000000000004,0.025920000000000002,0.003981396739838923,84.474087,6,0.04123282868525897,0.010172206504320167,251,-0.12608,-0.06995425474254742,0.03324734192628325,-503.76296,369,626
136,Apr 25,2026-04-25 15:41:21.081,2.0,0.033920000000000006,0.02613333333333334,0.004931185117866361,86.700916,6,0.04081466135458167,0.010071579428513718,251,-0.12672,-0.08144416356877325,0.028302794027519455,-503.826141,269,526
137,Apr 25,2026-04-25 15:41:26.068,2.0,0.03456,0.027093333333333334,0.005790732826393103,86.818933,6,0.04090645418326694,0.00929699898767836,251,-0.12928,-0.06985686486486486,0.033005657212521466,-503.339767,370,627
138,Apr 25,2026-04-25 15:41:31.055,2.0,0.030080000000000003,0.02698666666666667,0.002697633530831545,84.192753,6,0.03744892430278885,0.009852566774107506,251,-0.13440000000000002,-0.07023913513513515,0.03319693823522089,-503.548384,370,627
139,Apr 25,2026-04-25 15:41:36.043,2.0,0.030720000000000004,0.02613333333333334,0.00306710721473291,86.92503,6,0.04075091633466136,0.009067714704211426,251,-0.12928,-0.0705677837837838,0.03248873085353518,-503.591299,370,627
140,Apr 25,2026-04-25 15:41:41.030,2.0,0.031360000000000006,0.02496,0.004186989371851809,84.155798,6,0.040210358565737056,0.009285218590368042,251,-0.13440000000000002,-0.07068367567567567,0.03251703809387618,-503.370762,370,627
141,Apr 25,2026-04-25 15:41:46.017,2.0,0.02944,0.02602666666666667,0.0026127890589687235,84.588528,6,0.038716175298804785,0.008963906900071383,251,-0.1312,-0.07006178861788619,0.032763210778063344,-503.55196,369,626
142,Apr 25,2026-04-25 15:41:51.000,2.0,0.030080000000000003,0.024640000000000006,0.004259727690827198,84.379911,6,0.037912988047808766,0.009095898077477379,251,-0.13248000000000001,-0.07042075675675677,0.03273543386485165,-503.77965,370,627
143,Apr 25,2026-04-25 15:41:55.988,2.0,0.028800000000000003,0.02442666666666667,0.004076285891184114,84.215403,6,0.03815011952191236,0.009134370672665825,251,-0.1312,-0.06960432432432433,0.03324479452217083,-502.901077,370,627
144,Apr 25,2026-04-25 15:42:00.975,2.0,0.03264,0.02613333333333334,0.004657804919344161,84.28216,6,0.03965195219123507,0.009153075667430333,251,-0.12864,-0.06992432432432433,0.03292000597165289,-503.520966,370,627
145,Apr 25,2026-04-25 15:42:05.963,2.0,0.02816,0.024213333333333337,0.0037409446222400394,87.723732,6,0.040014023904382474,0.00904613496159693,251,-0.128,-0.07020627027027028,0.03284198046559258,-503.036976,370,627
146,Apr 25,2026-04-25 15:42:10.949,2.0,0.032,0.023786666666666668,0.0050135602785512275,87.350607,6,0.03922613545816733,0.009469039011725414,251,-0.128,-0.0702668108108108,0.033583787143608455,-502.487421,370,627
147,Apr 25,2026-04-25 15:42:15.936,2.0,0.032,0.026773333333333333,0.004404700519520784,87.202787,6,0.0375585657370518,0.009431796665252139,251,-0.12736,-0.06994681081081082,0.033303214345412176,-502.921343,370,627
148,Apr 25,2026-04-25 15:42:20.923,2.0,0.03264,0.02634666666666667,0.004214615838563068,86.62343,6,0.039279681274900405,0.009227086381843838,251,-0.1312,-0.07063005405405406,0.03237066952544427,-502.443314,370,627
149,Apr 25,2026-04-25 15:42:25.910,2.0,0.032,0.02496,0.005023082718809237,84.086657,6,0.03715569721115538,0.00932567795991005,251,-0.13184,-0.07109535135135135,0.03276393254620816,-503.634214,370,627
150,Apr 25,2026-04-25 15:42:30.896,2.0,0.030720000000000004,0.02666666666666667,0.003152717346459507,87.137222,6,0.03696446215139443,0.009385654032062003,251,-0.12928,-0.06974443243243243,0.032697249858695765,-503.234863,370,627
151,Apr 25,2026-04-25 15:42:35.883,2.0,0.031360000000000006,0.026880000000000005,0.0032883795401382745,87.656975,6,0.03753561752988048,0.009820790921159627,251,-0.13184,-0.07072345945945947,0.032414691656009596,-503.120422,370,627
152,Apr 25,2026-04-25 15:42:40.869,2.0,0.02944,0.0256,0.0021797614548385792,84.822178,6,0.03893035856573705,0.00873834480155804,251,-0.12864,-0.07034637837837839,0.03270684949136007,-503.419638,370,627
153,Apr 25,2026-04-25 15:42:45.857,2.0,0.028800000000000003,0.02464,0.0027970269930767556,84.525347,6,0.03813482071713148,0.009035830734787437,251,-0.12736,-0.06957664864864865,0.03309278393592182,-502.597094,370,627
154,Apr 25,2026-04-25 15:42:50.845,2.0,0.02944,0.02442666666666667,0.00449673066423448,87.527037,6,0.04049593625498008,0.00906055862626143,251,-0.12736,-0.06992432432432433,0.03259510566785855,-504.006147,370,627
155,Apr 25,2026-04-25 15:42:55.832,2.0,0.031360000000000006,0.02538666666666667,0.004851633401924209,87.809563,6,0.0397003984063745,0.009820340271122864,251,-0.12736,-0.07063524324324325,0.032150195135187694,-503.613949,370,627
156,Apr 25,2026-04-25 15:43:00.820,2.0,0.030080000000000003,0.026026666666666667,0.003254994111617818,84.830523,6,0.039741195219123504,0.00940688582718728,251,-0.12928,-0.07013535135135135,0.03365294032359794,-503.412485,370,627
157,Apr 25,2026-04-25 15:43:05.807,2.0,0.032,0.02613333333333334,0.004830480997443905,84.534883,6,0.04008796812749005,0.008743815566157602,251,-0.12928,-0.06944,0.032630195668685386,-503.467321,370,627
158,Apr 25,2026-04-25 15:43:10.795,2.0,0.033920000000000006,0.027093333333333334,0.0049519073766243525,86.932182,6,0.03880796812749004,0.009166802728049733,251,-0.13440000000000002,-0.07044843243243243,0.03310968939681279,-503.501892,370,627
159,Apr 25,2026-04-25 15:43:15.783,2.0,0.033280000000000004,0.027093333333333334,0.004731962242734684,87.072849,6,0.037861992031872516,0.008902547276815578,251,-0.12864,-0.07013189189189188,0.033094971448309696,-503.615141,370,627
160,Apr 25,2026-04-25 15:43:20.770,2.0,0.033920000000000006,0.02698666666666667,0.005046133833606346,87.02755,6,0.038264860557768926,0.008916172468076092,251,-0.13440000000000002,-0.07026162162162163,0.0338190195452215,-503.49474,370,627
161,Apr 25,2026-04-25 15:43:25.758,2.0,0.0352,0.028373333333333334,0.004501282780126868,87.122917,6,0.03631426294820718,0.009379366916513168,251,-0.12736,-0.07041210810810812,0.03206277407182188,-503.615141,370,627
162,Apr 25,2026-04-25 15:43:30.746,2.0,0.03264,0.026986666666666673,0.00415589541093934,86.551905,6,0.03720159362549801,0.00925608352653535,251,-0.13248000000000001,-0.07100010840108402,0.031875402060365585,-503.693819,369,626
163,Apr 25,2026-04-25 15:43:35.731,2.0,0.033280000000000004,0.02656,0.0048866839472181955,86.932182,6,0.03931537848605578,0.008712610318163854,251,-0.13504000000000002,-0.07032216216216218,0.033352225600309746,-502.836704,370,627
164,Apr 25,2026-04-25 15:43:40.718,2.0,0.03264,0.027733333333333336,0.004390729628053482,87.277889,6,0.03815011952191235,0.008833088586992511,251,-0.12928,-0.06998486486486487,0.03186269206951366,-502.749681,370,627
165,Apr 25,2026-04-25 15:43:45.705,2.0,0.03264,0.027733333333333336,0.0031003139625958315,84.28216,6,0.03839490039840638,0.008575807430792733,251,-0.128,-0.06991913513513513,0.03295630993545295,-502.843857,370,627
166,Apr 25,2026-04-25 15:43:50.693,2.0,0.033280000000000004,0.027840000000000004,0.0043359704796043065,87.093115,6,0.036826772908366535,0.0097958317841939,251,-0.128,-0.06953513513513514,0.03284833790465232,-503.257513,370,627
167,Apr 25,2026-04-25 15:43:55.679,2.0,0.036480000000000005,0.028266666666666673,0.004830480997443906,86.894035,6,0.03815776892430279,0.009316170619003838,251,-0.12736,-0.07049167567567569,0.031938150016129534,-503.004789,370,627
168,Apr 25,2026-04-25 15:44:00.665,2.0,0.032,0.027626666666666664,0.003223381247489453,84.359646,6,0.03923378486055777,0.009219642662138802,251,-0.12928,-0.07051070270270271,0.032653701227286835,-503.17049,370,627
169,Apr 25,2026-04-25 15:44:05.652,2.0,0.03264,0.028693333333333338,0.003953867305141471,87.285042,6,0.039363824701195226,0.008945976778035323,251,-0.12864,-0.07004540540540541,0.03318629992861109,-502.603054,370,627
170,Apr 25,2026-04-25 15:44:10.638,2.0,0.033280000000000004,0.027520000000000003,0.0038824322273543948,86.575747,6,0.037943585657370514,0.010407852030636927,251,-0.13248000000000001,-0.0706905945945946,0.03300865354508711,-503.046513,370,627
171,Apr 25,2026-04-25 15:44:15.626,2.0,0.032,0.026880000000000005,0.003945224961900145,84.066391,6,0.03807107569721116,0.011151929843674906,251,-0.1312,-0.07060756756756757,0.032235518443974064,-502.818823,370,627
172,Apr 25,2026-04-25 15:44:20.612,2.0,0.030720000000000004,0.02688,0.002946781294904662,87.718964,6,0.03869067729083666,0.01023009305624549,251,-0.128,-0.06936908108108107,0.03290316494062449,-503.160954,370,627
173,Apr 25,2026-04-25 15:44:25.600,2.0,0.031360000000000006,0.026986666666666673,0.003067107214732911,84.905624,6,0.039435219123505984,0.010551213439779935,251,-0.12928,-0.07034464864864866,0.03245813163068399,-503.029823,370,627
174,Apr 25,2026-04-25 15:44:30.587,2.0,0.030720000000000004,0.024853333333333335,0.0036298025657970265,84.261894,6,0.03998342629482072,0.009681114946820219,251,-0.13504000000000002,-0.07005232432432433,0.033818610990480134,-503.520966,370,627
175,Apr 25,2026-04-25 15:44:35.574,2.0,0.033280000000000004,0.02592,0.005486857023834319,86.661577,6,0.040725418326693234,0.010114128698227188,251,-0.128,-0.07002291891891893,0.03341646495681747,-503.1991,370,627
176,Apr 25,2026-04-25 15:44:40.562,2.0,0.033920000000000006,0.025066666666666668,0.0053762539622553805,84.127188,6,0.04143681274900399,0.00994813507149943,251,-0.12928,-0.06946767567567567,0.033081682328654105,-504.462719,370,627
177,Apr 25,2026-04-25 15:44:45.551,2.0,0.031360000000000006,0.02698666666666667,0.0033966257766593413,84.084272,6,0.042010517928286854,0.009720395266175,251,-0.12864,-0.06938464864864864,0.03294614671262104,-503.456593,370,627
178,Apr 25,2026-04-25 15:44:50.538,2.0,0.030720000000000004,0.025813333333333337,0.0036354403676400293,87.099075,6,0.039634103585657374,0.009072185375819155,251,-0.13248000000000001,-0.06990010810810811,0.03313112865003453,-503.360033,370,627
179,Apr 25,2026-04-25 15:44:55.526,2.0,0.03264,0.0256,0.004470847794322683,86.93099,6,0.03886406374501992,0.009772364679028324,251,-0.128,-0.0696268108108108,0.03251901229332185,-502.779484,370,627
180,Apr 25,2026-04-25 15:45:00.514,2.0,0.02944,0.025173333333333336,0.0033784888140508417,87.099075,6,0.03805067729083666,0.00912974956608572,251,-0.128,-0.06997448648648649,0.0326971083292701,-502.827168,370,627
181,Apr 25,2026-04-25 15:45:05.502,2.0,0.030080000000000003,0.02592,0.004819161752836276,84.334612,6,0.03850964143426295,0.009112811962885896,251,-0.12672,-0.06978594594594595,0.03287755655433536,-503.069162,370,627
182,Apr 25,2026-04-25 15:45:10.489,2.0,0.030080000000000003,0.024106666666666665,0.004353254721087048,84.447861,6,0.038767171314741035,0.009695388407203378,251,-0.12928,-0.07018724324324326,0.03232518327373426,-503.759384,370,627
183,Apr 25,2026-04-25 15:45:15.477,2.0,0.02944,0.024426666666666666,0.0037189819395456424,84.651709,6,0.04018231075697212,0.008907584512034897,251,-0.13248000000000001,-0.06948843243243244,0.03361403975333495,-503.484011,370,627
184,Apr 25,2026-04-25 15:45:20.465,2.0,0.033280000000000004,0.024853333333333335,0.004914544400721869,86.709261,6,0.03942247011952192,0.008980124468742265,251,-0.128,-0.06888475675675676,0.03321192137599674,-503.425598,370,627
185,Apr 25,2026-04-25 15:45:25.451,2.0,0.02944,0.02570666666666667,0.00351514817136727,84.114075,6,0.03878247011952191,0.009163258736612409,251,-0.12608,-0.06948843243243244,0.03231831930728649,-504.18973,370,627
186,Apr 25,2026-04-25 15:45:30.437,2.0,0.02816,0.02634666666666667,0.0012421057389234889,86.790323,6,0.04043474103585658,0.009227275970332165,251,-0.13056,-0.06951437837837839,0.03341839064575638,-503.376722,370,627
187,Apr 25,2026-04-25 15:45:35.424,2.0,0.028800000000000003,0.025066666666666668,0.0023398689421988287,87.205172,6,0.039797290836653385,0.009568680192747368,251,-0.12864,-0.06956627027027028,0.0336218605430547,-503.354073,370,627
188,Apr 25,2026-04-25 15:45:40.410,2.0,0.030720000000000004,0.0256,0.004806395739012759,87.525845,6,0.040684621513944225,0.008318378168620088,251,-0.12736,-0.06904562162162163,0.033180656440276485,-503.436327,370,627
189,Apr 25,2026-04-25 15:45:45.397,2.0,0.02816,0.02538666666666667,0.0020103200408558503,84.49316,6,0.03931027888446216,0.009209173921797355,251,-0.12672,-0.06955935135135136,0.03280917116166214,-503.16453,370,627
190,Apr 25,2026-04-25 15:45:50.384,2.0,0.030720000000000004,0.02570666666666667,0.003827535325332305,84.549189,6,0.03924143426294822,0.00849250198320032,251,-0.12736,-0.06959221621621622,0.03321228166009759,-502.778292,370,627
191,Apr 25,2026-04-25 15:45:55.370,2.0,0.033280000000000004,0.026773333333333333,0.004348547650269762,86.687803,6,0.03841529880478088,0.009025757021455801,251,-0.12864,-0.06934140540540541,0.03325206614071568,-502.564907,370,627
192,Apr 25,2026-04-25 15:46:00.357,2.0,0.02944,0.02698666666666667,0.0020406534901022916,87.007284,6,0.040039521912350606,0.009162671737572948,251,-0.12864,-0.06945556756756757,0.03277397711545329,-503.114462,370,627
193,Apr 25,2026-04-25 15:46:05.343,2.0,0.032,0.026880000000000005,0.0040679036370101,87.287426,6,0.03981003984063745,0.008541795665924496,251,-0.12544000000000002,-0.0699865945945946,0.03255912388660642,-503.27301,370,627
194,Apr 25,2026-04-25 15:46:10.330,2.0,0.030720000000000004,0.025493333333333337,0.004076285891184114,87.556839,6,0.03596494023904383,0.010117299614838657,251,-0.128,-0.06935870270270271,0.032767037413533186,-502.409935,370,627
195,Apr 25,2026-04-25 15:46:15.318,2.0,0.02944,0.025173333333333336,0.003474125309580336,87.552071,6,0.03915474103585658,0.008836166648081586,251,-0.12544000000000002,-0.06923762162162164,0.03245413475384408,-502.853394,370,627
196,Apr 25,2026-04-25 15:46:20.306,2.0,0.030720000000000004,0.024000000000000004,0.004802132859469843,87.573528,6,0.03803027888446216,0.009311613797936016,251,-0.1312,-0.06937945945945946,0.03292352234841017,-502.887964,370,627
197,Apr 25,2026-04-25 15:46:25.293,2.0,0.0352,0.02613333333333333,0.005629332701721107,87.167025,6,0.040118565737051796,0.008741203826399506,251,-0.12864,-0.06999524324324324,0.03221059394261141,-502.898693,370,627
